ID Region,Region,ID Comuna,Comuna,ID Year,Year,ID Level 1,Level 1,ID Level 2,Level 2,Output

"13,Region Metropolitana Santiago,162,Maipú,2012,2012,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",1474782944.0"
"13,Region Metropolitana Santiago,162,Maipú,2013,2013,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",1705805018.125"
"13,Region Metropolitana Santiago,162,Maipú,2014,2014,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",1728991622.0"
"13,Region Metropolitana Santiago,172,Melipilla,2011,2011,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",17260484.0"
"13,Region Metropolitana Santiago,172,Melipilla,2014,2014,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",4789232.0"
"13,Region Metropolitana Santiago,186,Ñuñoa,2005,2005,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",601900158.0"
"13,Region Metropolitana Santiago,186,Ñuñoa,2007,2007,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",762026009.0"
"13,Region Metropolitana Santiago,186,Ñuñoa,2008,2008,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",1032491608.0"
"13,Region Metropolitana Santiago,186,Ñuñoa,2009,2009,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",899900664.75"
"13,Region Metropolitana Santiago,186,Ñuñoa,2010,2010,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",871341394.0"
"13,Region Metropolitana Santiago,186,Ñuñoa,2011,2011,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",952883174.0"
"13,Region Metropolitana Santiago,193,Padre Hurtado,2008,2008,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",2011393.0"
"13,Region Metropolitana Santiago,193,Padre Hurtado,2009,2009,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",4207843.5"
"13,Region Metropolitana Santiago,193,Padre Hurtado,2010,2010,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",1464126.75"
"13,Region Metropolitana Santiago,193,Padre Hurtado,2011,2011,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",1265855.0"
"13,Region Metropolitana Santiago,197,Paine,2005,2005,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",17226882.0"
"13,Region Metropolitana Santiago,197,Paine,2011,2011,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",1561919.75"
